scene_id,assigned_split,image_count,object_count,class_counts_json
MAR20_3530,train,1,3,"{""12"": 3}"
MAR20_3531,val,1,2,"{""17"": 2}"
MAR20_3532,train,1,3,"{""8"": 3}"
MAR20_3533,train,1,1,"{""14"": 1}"
MAR20_3534,train,1,5,"{""20"": 5}"
MAR20_3535,train,1,8,"{""4"": 7, ""22"": 1}"
MAR20_3536,train,1,6,"{""7"": 6}"
MAR20_3538,train,1,1,"{""8"": 1}"
MAR20_3539,train,1,4,"{""8"": 4}"
MAR20_354,train,1,4,"{""12"": 4}"
MAR20_3540,val,1,7,"{""4"": 7}"
MAR20_3542,train,1,1,"{""17"": 1}"
MAR20_3543,train,1,6,"{""17"": 6}"
MAR20_3544,train,1,5,"{""23"": 5}"
MAR20_3545,train,1,4,"{""13"": 3, ""17"": 1}"
MAR20_3546,val,1,8,"{""13"": 8}"
MAR20_3547,val,1,10,"{""17"": 10}"
MAR20_3548,train,1,2,"{""11"": 2}"
MAR20_3549,train,1,12,"{""13"": 12}"
MAR20_3550,train,1,6,"{""18"": 6}"
MAR20_3551,train,1,7,"{""11"": 7}"
MAR20_3553,train,1,3,"{""21"": 3}"
MAR20_3554,train,1,2,"{""8"": 2}"
MAR20_3555,train,1,5,"{""7"": 5}"
MAR20_3556,train,1,3,"{""12"": 2, ""17"": 1}"
MAR20_3558,train,1,3,"{""8"": 3}"
MAR20_3559,val,1,8,"{""4"": 7, ""22"": 1}"
MAR20_356,train,1,5,"{""12"": 5}"
MAR20_3560,train,1,4,"{""11"": 4}"
MAR20_3561,train,1,1,"{""23"": 1}"
MAR20_3563,val,1,6,"{""6"": 6}"
MAR20_3564,train,1,4,"{""13"": 4}"
MAR20_3566,train,1,3,"{""8"": 3}"
MAR20_3567,train,1,8,"{""12"": 8}"
MAR20_3568,train,1,11,"{""16"": 11}"
MAR20_3569,train,1,4,"{""5"": 1, ""12"": 3}"
MAR20_357,train,1,5,"{""12"": 5}"
MAR20_3570,train,1,4,"{""17"": 4}"
MAR20_3571,train,1,3,"{""8"": 3}"
MAR20_3572,train,1,15,"{""19"": 15}"
MAR20_3574,train,1,2,"{""6"": 1, ""14"": 1}"
MAR20_3575,train,1,5,"{""17"": 5}"
MAR20_3576,train,1,9,"{""5"": 9}"
MAR20_3577,val,1,5,"{""19"": 5}"
MAR20_3578,train,1,8,"{""15"": 7, ""20"": 1}"
MAR20_3579,train,1,5,"{""8"": 4, ""19"": 1}"
MAR20_358,train,1,6,"{""12"": 6}"
MAR20_3581,train,1,7,"{""8"": 7}"
MAR20_3582,train,1,4,"{""14"": 4}"
MAR20_3583,train,1,7,"{""15"": 7}"
MAR20_3584,train,1,6,"{""17"": 6}"
MAR20_3585,train,1,7,"{""6"": 7}"
MAR20_3586,val,1,8,"{""4"": 8}"
MAR20_3587,val,1,1,"{""8"": 1}"
MAR20_3588,train,1,1,"{""16"": 1}"
MAR20_3589,train,1,6,"{""15"": 2, ""20"": 4}"
MAR20_3590,train,1,3,"{""17"": 3}"
MAR20_3591,train,1,2,"{""23"": 2}"
MAR20_3592,train,1,3,"{""15"": 2, ""20"": 1}"
MAR20_3593,train,1,10,"{""19"": 10}"
MAR20_3595,train,1,7,"{""8"": 7}"
MAR20_3596,val,1,4,"{""8"": 4}"
MAR20_3597,train,1,5,"{""4"": 5}"
MAR20_3598,train,1,6,"{""13"": 6}"
MAR20_3599,train,1,10,"{""13"": 10}"
MAR20_360,train,1,12,"{""16"": 7, ""18"": 5}"
MAR20_3600,train,1,3,"{""4"": 2, ""22"": 1}"
MAR20_3601,train,1,4,"{""17"": 2, ""21"": 2}"
MAR20_3602,train,1,2,"{""8"": 2}"
MAR20_3603,train,1,5,"{""4"": 4, ""22"": 1}"
MAR20_3604,train,1,7,"{""6"": 7}"
MAR20_3605,val,1,10,"{""5"": 1, ""12"": 9}"
MAR20_3606,train,1,3,"{""17"": 2, ""21"": 1}"
MAR20_3608,train,1,3,"{""11"": 1, ""13"": 2}"
MAR20_3609,train,1,3,"{""17"": 3}"
MAR20_361,train,1,3,"{""16"": 3}"
MAR20_3610,train,1,5,"{""8"": 5}"
MAR20_3612,train,1,9,"{""19"": 9}"
MAR20_3615,train,1,2,"{""12"": 2}"
MAR20_3616,train,1,4,"{""6"": 3, ""17"": 1}"
MAR20_3617,train,1,4,"{""6"": 4}"
MAR20_3618,train,1,18,"{""5"": 9, ""17"": 9}"
MAR20_3619,train,1,9,"{""17"": 6, ""21"": 3}"
MAR20_362,train,1,2,"{""8"": 2}"
MAR20_3621,val,1,1,"{""17"": 1}"
MAR20_3623,train,1,8,"{""8"": 8}"
MAR20_3624,val,1,5,"{""20"": 5}"
MAR20_3625,val,1,4,"{""15"": 1, ""20"": 3}"
MAR20_3626,val,1,4,"{""22"": 2, ""23"": 2}"
MAR20_3627,train,1,8,"{""10"": 8}"
MAR20_3629,train,1,4,"{""6"": 2, ""19"": 2}"
MAR20_363,train,1,8,"{""16"": 8}"
MAR20_3630,train,1,3,"{""22"": 3}"
MAR20_3632,train,1,4,"{""8"": 4}"
MAR20_3634,val,1,4,"{""17"": 4}"
MAR20_3635,train,1,4,"{""11"": 4}"
MAR20_3636,val,1,5,"{""13"": 5}"
MAR20_3637,val,1,4,"{""4"": 4}"
MAR20_3639,val,1,4,"{""5"": 4}"
MAR20_364,train,1,3,"{""8"": 2, ""18"": 1}"
MAR20_3640,train,1,38,"{""5"": 38}"
MAR20_3642,val,1,5,"{""4"": 4, ""22"": 1}"
MAR20_3643,train,1,8,"{""14"": 4, ""17"": 4}"
MAR20_3645,train,1,5,"{""16"": 5}"
MAR20_3646,train,1,8,"{""19"": 8}"
MAR20_365,train,1,9,"{""5"": 3, ""8"": 5, ""16"": 1}"
MAR20_3650,train,1,2,"{""12"": 2}"
MAR20_3652,train,1,3,"{""5"": 3}"
MAR20_3653,val,1,4,"{""11"": 4}"
MAR20_3654,train,1,9,"{""4"": 8, ""22"": 1}"
MAR20_3656,train,1,5,"{""15"": 5}"
MAR20_3658,train,1,10,"{""7"": 10}"
MAR20_3659,train,1,9,"{""19"": 9}"
MAR20_366,val,1,8,"{""5"": 2, ""8"": 5, ""16"": 1}"
MAR20_3660,train,1,3,"{""12"": 3}"
MAR20_3661,train,1,3,"{""8"": 3}"
MAR20_3662,train,1,23,"{""12"": 13, ""14"": 2, ""17"": 8}"
MAR20_3663,val,1,7,"{""16"": 7}"
MAR20_3664,train,1,5,"{""7"": 5}"
MAR20_3665,val,1,17,"{""4"": 14, ""23"": 3}"
MAR20_3666,train,1,3,"{""11"": 2, ""13"": 1}"
MAR20_3668,train,1,5,"{""4"": 3, ""22"": 2}"
MAR20_3669,train,1,2,"{""5"": 1, ""6"": 1}"
MAR20_367,train,1,13,"{""8"": 13}"
MAR20_3670,val,1,2,"{""5"": 2}"
MAR20_3671,val,1,5,"{""20"": 5}"
MAR20_3672,train,1,5,"{""4"": 3, ""22"": 2}"
MAR20_3673,train,1,12,"{""8"": 12}"
MAR20_3674,train,1,7,"{""19"": 7}"
MAR20_3675,train,1,5,"{""17"": 1, ""21"": 4}"
MAR20_3676,train,1,2,"{""23"": 2}"
MAR20_3677,train,1,3,"{""12"": 3}"
MAR20_3678,train,1,5,"{""6"": 5}"
MAR20_3681,train,1,3,"{""22"": 3}"
MAR20_3682,val,1,11,"{""19"": 11}"
MAR20_3683,train,1,5,"{""17"": 5}"
MAR20_3684,train,1,4,"{""22"": 4}"
MAR20_3685,val,1,4,"{""23"": 4}"
MAR20_3686,val,1,6,"{""17"": 6}"
MAR20_3687,train,1,2,"{""8"": 2}"
MAR20_3688,train,1,10,"{""23"": 10}"
MAR20_3689,train,1,9,"{""5"": 2, ""12"": 7}"
MAR20_369,train,1,1,"{""16"": 1}"
MAR20_3690,train,1,10,"{""11"": 10}"
MAR20_3691,train,1,5,"{""9"": 5}"
MAR20_3692,val,1,12,"{""23"": 12}"
MAR20_3693,train,1,5,"{""4"": 5}"
MAR20_3694,val,1,5,"{""12"": 5}"
MAR20_3695,val,1,5,"{""9"": 5}"
MAR20_3696,val,1,11,"{""15"": 3, ""20"": 8}"
MAR20_3697,train,1,10,"{""5"": 7, ""6"": 1, ""7"": 2}"
MAR20_3698,train,1,17,"{""9"": 7, ""20"": 10}"
MAR20_3699,train,1,6,"{""5"": 6}"
MAR20_37,val,1,4,"{""5"": 4}"
MAR20_370,train,1,15,"{""8"": 15}"
MAR20_3701,train,1,10,"{""4"": 6, ""22"": 4}"
MAR20_3702,train,1,11,"{""16"": 11}"
MAR20_3703,train,1,8,"{""22"": 2, ""23"": 6}"
MAR20_3704,train,1,5,"{""15"": 5}"
MAR20_3706,train,1,3,"{""8"": 1, ""17"": 2}"
MAR20_3707,train,1,9,"{""18"": 9}"
MAR20_3708,train,1,7,"{""9"": 7}"
MAR20_371,val,1,1,"{""18"": 1}"
MAR20_3711,train,1,6,"{""9"": 6}"
MAR20_3712,train,1,6,"{""23"": 6}"
MAR20_3713,val,1,5,"{""20"": 5}"
MAR20_3714,val,1,8,"{""9"": 5, ""20"": 3}"
MAR20_3715,train,1,3,"{""9"": 1, ""20"": 2}"
MAR20_3716,train,1,6,"{""20"": 6}"
MAR20_3717,train,1,4,"{""9"": 1, ""15"": 2, ""20"": 1}"
MAR20_3718,train,1,8,"{""22"": 8}"
MAR20_3719,val,1,18,"{""9"": 8, ""20"": 10}"
MAR20_372,train,1,4,"{""16"": 4}"
MAR20_3720,train,1,8,"{""4"": 6, ""22"": 2}"
MAR20_3723,val,1,12,"{""4"": 10, ""22"": 2}"
MAR20_3724,train,1,6,"{""9"": 4, ""20"": 2}"
MAR20_3725,train,1,14,"{""4"": 6, ""22"": 4, ""23"": 4}"
MAR20_3726,train,1,8,"{""4"": 5, ""22"": 3}"
MAR20_3727,train,1,12,"{""9"": 5, ""15"": 1, ""20"": 6}"
MAR20_3728,train,1,7,"{""9"": 7}"
MAR20_3729,train,1,8,"{""9"": 8}"
MAR20_373,train,1,8,"{""8"": 8}"
MAR20_3730,train,1,8,"{""23"": 8}"
MAR20_3731,val,1,6,"{""9"": 2, ""20"": 4}"
MAR20_3732,train,1,1,"{""22"": 1}"
MAR20_3733,train,1,7,"{""20"": 7}"
MAR20_3734,val,1,9,"{""20"": 9}"
MAR20_3735,train,1,10,"{""15"": 4, ""20"": 6}"
MAR20_3736,val,1,6,"{""9"": 1, ""20"": 5}"
MAR20_3737,train,1,5,"{""9"": 5}"
MAR20_3738,train,1,6,"{""20"": 6}"
MAR20_374,train,1,7,"{""8"": 6, ""16"": 1}"
MAR20_3740,train,1,10,"{""4"": 6, ""22"": 4}"
MAR20_3741,train,1,5,"{""9"": 1, ""20"": 4}"
MAR20_3742,val,1,8,"{""9"": 2, ""20"": 6}"
MAR20_3743,train,1,9,"{""15"": 7, ""20"": 2}"
MAR20_3744,train,1,5,"{""9"": 5}"
MAR20_3745,val,1,6,"{""15"": 1, ""20"": 5}"
MAR20_3746,train,1,12,"{""9"": 6, ""20"": 6}"
MAR20_3747,val,1,11,"{""15"": 6, ""20"": 5}"
MAR20_3748,train,1,5,"{""22"": 5}"
MAR20_3749,train,1,8,"{""22"": 6, ""23"": 2}"
MAR20_375,train,1,8,"{""16"": 8}"
MAR20_3750,val,1,8,"{""22"": 6, ""23"": 2}"
MAR20_3751,train,1,12,"{""4"": 4, ""22"": 8}"
MAR20_3752,train,1,4,"{""9"": 4}"
MAR20_3753,train,1,11,"{""9"": 5, ""20"": 6}"
MAR20_3755,train,1,10,"{""20"": 10}"
MAR20_3756,val,1,7,"{""15"": 3, ""20"": 4}"
MAR20_3757,train,1,10,"{""20"": 10}"
MAR20_3758,val,1,7,"{""9"": 2, ""20"": 5}"
MAR20_376,train,1,12,"{""18"": 12}"
MAR20_3760,val,1,9,"{""9"": 2, ""20"": 7}"
MAR20_3761,val,1,6,"{""20"": 6}"
MAR20_3762,train,1,11,"{""15"": 3, ""20"": 8}"
MAR20_3764,train,1,10,"{""9"": 9, ""15"": 1}"
MAR20_3765,train,1,10,"{""9"": 3, ""20"": 7}"
MAR20_3766,train,1,8,"{""4"": 1, ""22"": 4, ""23"": 3}"
MAR20_3767,train,1,4,"{""9"": 4}"
MAR20_3768,train,1,7,"{""9"": 1, ""15"": 4, ""20"": 2}"
MAR20_3769,train,1,7,"{""23"": 7}"
MAR20_377,train,1,10,"{""16"": 10}"
MAR20_3770,val,1,10,"{""9"": 8, ""20"": 2}"
MAR20_3771,train,1,10,"{""9"": 5, ""15"": 1, ""23"": 4}"
MAR20_3773,train,1,5,"{""23"": 5}"
MAR20_3774,train,1,6,"{""9"": 2, ""20"": 4}"
MAR20_3775,train,1,5,"{""9"": 5}"
MAR20_3777,train,1,2,"{""22"": 2}"
MAR20_3778,train,1,8,"{""9"": 8}"
MAR20_3779,train,1,8,"{""9"": 7, ""15"": 1}"
MAR20_378,val,1,4,"{""16"": 4}"
MAR20_3781,train,1,5,"{""9"": 5}"
MAR20_3782,train,1,5,"{""22"": 5}"
MAR20_3783,train,1,4,"{""9"": 1, ""20"": 3}"
MAR20_3784,val,1,9,"{""9"": 4, ""20"": 5}"
MAR20_3785,train,1,6,"{""9"": 6}"
MAR20_3786,train,1,3,"{""22"": 3}"
MAR20_3787,train,1,11,"{""15"": 3, ""20"": 8}"
MAR20_3788,train,1,7,"{""20"": 7}"
MAR20_379,train,1,3,"{""16"": 3}"
MAR20_3790,train,1,12,"{""4"": 4, ""22"": 4, ""23"": 4}"
MAR20_3791,train,1,6,"{""9"": 6}"
MAR20_3792,train,1,3,"{""4"": 3}"
MAR20_3793,train,1,4,"{""4"": 4}"
MAR20_3794,train,1,7,"{""9"": 6, ""20"": 1}"
MAR20_3795,train,1,6,"{""20"": 6}"
MAR20_3796,train,1,6,"{""23"": 6}"
MAR20_3799,train,1,7,"{""9"": 7}"
MAR20_38,train,1,2,"{""5"": 2}"
MAR20_3801,train,1,9,"{""9"": 2, ""20"": 7}"
MAR20_3803,train,1,17,"{""4"": 4, ""22"": 9, ""23"": 4}"
MAR20_3804,val,1,15,"{""4"": 3, ""22"": 7, ""23"": 5}"
MAR20_3805,train,1,4,"{""22"": 4}"
MAR20_3806,train,1,10,"{""9"": 2, ""15"": 8}"
MAR20_3808,val,1,5,"{""9"": 5}"
MAR20_381,train,1,2,"{""8"": 2}"
MAR20_3810,train,1,8,"{""9"": 3, ""20"": 5}"
MAR20_3812,train,1,9,"{""15"": 7, ""20"": 2}"
MAR20_3813,train,1,7,"{""9"": 2, ""20"": 5}"
MAR20_3814,train,1,7,"{""22"": 7}"
MAR20_3815,train,1,5,"{""9"": 5}"
MAR20_3816,train,1,13,"{""9"": 6, ""15"": 1, ""20"": 2, ""23"": 4}"
MAR20_3817,train,1,7,"{""15"": 1, ""20"": 6}"
MAR20_3818,train,1,8,"{""20"": 8}"
MAR20_3819,train,1,14,"{""9"": 7, ""20"": 7}"
MAR20_382,val,1,3,"{""8"": 3}"
MAR20_3820,train,1,6,"{""9"": 6}"
MAR20_3821,train,1,8,"{""9"": 1, ""15"": 4, ""20"": 3}"
MAR20_3822,train,1,11,"{""22"": 5, ""23"": 6}"
MAR20_3824,train,1,9,"{""9"": 2, ""20"": 7}"
MAR20_3825,train,1,10,"{""9"": 2, ""15"": 6, ""20"": 2}"
MAR20_3827,train,1,5,"{""14"": 5}"
MAR20_3828,train,1,8,"{""16"": 8}"
MAR20_383,train,1,3,"{""8"": 3}"
MAR20_3830,train,1,5,"{""14"": 5}"
MAR20_3831,val,1,9,"{""18"": 9}"
MAR20_3832,train,1,4,"{""12"": 4}"
MAR20_3833,train,1,8,"{""5"": 1, ""12"": 7}"
MAR20_3836,train,1,9,"{""14"": 9}"
MAR20_3837,train,1,6,"{""4"": 4, ""22"": 2}"
MAR20_3838,val,1,4,"{""16"": 4}"
MAR20_3839,train,1,4,"{""22"": 3, ""23"": 1}"
MAR20_384,train,1,2,"{""8"": 2}"
MAR20_3842,train,1,8,"{""13"": 8}"
MAR20_386,train,1,2,"{""8"": 2}"
MAR20_387,train,1,2,"{""8"": 2}"
MAR20_388,train,1,2,"{""8"": 2}"
MAR20_389,train,1,2,"{""8"": 2}"
MAR20_390,train,1,2,"{""8"": 2}"
MAR20_391,train,1,2,"{""8"": 2}"
MAR20_392,train,1,6,"{""19"": 6}"
MAR20_393,train,1,6,"{""19"": 6}"
MAR20_394,train,1,6,"{""19"": 6}"
MAR20_395,train,1,32,"{""19"": 32}"
MAR20_397,val,1,14,"{""19"": 14}"
MAR20_399,train,1,11,"{""19"": 11}"
MAR20_4,train,1,2,"{""5"": 2}"
MAR20_40,val,1,5,"{""5"": 5}"
MAR20_400,val,1,10,"{""19"": 10}"
MAR20_402,train,1,6,"{""5"": 1, ""12"": 5}"
MAR20_403,train,1,2,"{""12"": 2}"
MAR20_404,train,1,5,"{""5"": 1, ""12"": 4}"
MAR20_405,train,1,4,"{""12"": 4}"
MAR20_406,train,1,2,"{""12"": 2}"
MAR20_407,train,1,3,"{""12"": 3}"
MAR20_408,train,1,4,"{""12"": 4}"
MAR20_410,train,1,5,"{""5"": 1, ""12"": 4}"
MAR20_411,train,1,8,"{""12"": 8}"
MAR20_413,train,1,3,"{""12"": 3}"
MAR20_414,train,1,2,"{""12"": 2}"
MAR20_415,train,1,3,"{""12"": 3}"
MAR20_417,train,1,2,"{""12"": 2}"
MAR20_418,val,1,3,"{""12"": 3}"
MAR20_42,train,1,19,"{""5"": 19}"
MAR20_421,train,1,2,"{""12"": 2}"
MAR20_422,train,1,11,"{""18"": 11}"
MAR20_423,val,1,7,"{""16"": 7}"
MAR20_424,train,1,5,"{""7"": 5}"
MAR20_425,val,1,2,"{""12"": 2}"
MAR20_426,train,1,2,"{""12"": 2}"
MAR20_427,train,1,5,"{""16"": 5}"
MAR20_428,train,1,8,"{""12"": 8}"
MAR20_429,train,1,21,"{""23"": 21}"
MAR20_430,val,1,17,"{""23"": 17}"
MAR20_432,train,1,4,"{""23"": 4}"
MAR20_433,train,1,4,"{""4"": 4}"
MAR20_434,train,1,4,"{""4"": 4}"
MAR20_435,train,1,4,"{""4"": 4}"
MAR20_436,train,1,2,"{""4"": 2}"
MAR20_437,val,1,6,"{""22"": 6}"
MAR20_438,train,1,4,"{""4"": 4}"
MAR20_439,train,1,6,"{""4"": 6}"
MAR20_440,val,1,6,"{""22"": 6}"
MAR20_441,train,1,6,"{""22"": 6}"
MAR20_442,val,1,6,"{""22"": 6}"
MAR20_443,val,1,6,"{""22"": 6}"
MAR20_444,val,1,6,"{""22"": 6}"
MAR20_445,val,1,6,"{""22"": 6}"
MAR20_448,train,1,8,"{""22"": 8}"
MAR20_449,train,1,3,"{""4"": 3}"
MAR20_450,val,1,5,"{""9"": 2, ""20"": 3}"
MAR20_451,train,1,11,"{""9"": 6, ""15"": 1, ""23"": 4}"
MAR20_452,train,1,9,"{""9"": 5, ""23"": 4}"
MAR20_453,train,1,10,"{""9"": 6, ""23"": 4}"
MAR20_455,train,1,11,"{""9"": 6, ""15"": 1, ""23"": 4}"
MAR20_456,train,1,7,"{""9"": 6, ""23"": 1}"
MAR20_461,train,1,5,"{""9"": 2, ""20"": 3}"
MAR20_462,train,1,6,"{""15"": 6}"
MAR20_463,train,1,7,"{""9"": 4, ""20"": 3}"
MAR20_464,train,1,7,"{""9"": 2, ""15"": 2, ""20"": 3}"
MAR20_465,train,1,5,"{""9"": 3, ""20"": 2}"
MAR20_468,val,1,5,"{""9"": 1, ""20"": 4}"
MAR20_469,train,1,4,"{""15"": 4}"
MAR20_47,train,1,6,"{""5"": 6}"
MAR20_470,train,1,5,"{""8"": 2, ""18"": 3}"
MAR20_471,train,1,3,"{""18"": 3}"
MAR20_472,train,1,6,"{""4"": 6}"
MAR20_473,train,1,11,"{""15"": 6, ""20"": 5}"
MAR20_474,val,1,6,"{""20"": 6}"
MAR20_475,train,1,4,"{""20"": 4}"
MAR20_477,train,1,1,"{""20"": 1}"
MAR20_479,train,1,5,"{""20"": 5}"
MAR20_480,val,1,5,"{""20"": 5}"
MAR20_481,train,1,7,"{""15"": 3, ""20"": 4}"
MAR20_482,train,1,4,"{""20"": 4}"
MAR20_483,val,1,5,"{""20"": 5}"
MAR20_484,train,1,9,"{""6"": 2, ""21"": 7}"
MAR20_485,train,1,6,"{""21"": 6}"
MAR20_486,val,1,6,"{""21"": 6}"
MAR20_489,train,1,7,"{""6"": 4, ""21"": 3}"
MAR20_49,val,1,2,"{""5"": 2}"
MAR20_490,train,1,4,"{""21"": 4}"
MAR20_491,train,1,2,"{""6"": 2}"
MAR20_492,val,1,4,"{""7"": 3, ""17"": 1}"
MAR20_495,train,1,7,"{""21"": 7}"
MAR20_496,train,1,3,"{""5"": 2, ""6"": 1}"
MAR20_497,train,1,8,"{""6"": 6, ""7"": 1, ""21"": 1}"
MAR20_498,train,1,8,"{""21"": 8}"
MAR20_499,val,1,3,"{""6"": 3}"
MAR20_5,train,1,8,"{""13"": 8}"
MAR20_500,train,1,2,"{""21"": 2}"
MAR20_501,train,1,2,"{""21"": 2}"
MAR20_502,val,1,7,"{""6"": 6, ""21"": 1}"
MAR20_503,train,1,6,"{""21"": 6}"
MAR20_504,train,1,7,"{""21"": 7}"
MAR20_505,train,1,4,"{""6"": 4}"
MAR20_506,train,1,5,"{""17"": 5}"
MAR20_507,train,1,6,"{""17"": 6}"
MAR20_508,val,1,4,"{""11"": 4}"
MAR20_509,val,1,8,"{""17"": 6, ""21"": 2}"
MAR20_51,val,1,3,"{""5"": 3}"
MAR20_511,train,1,6,"{""17"": 6}"
MAR20_512,val,1,5,"{""18"": 5}"
MAR20_513,train,1,6,"{""18"": 6}"
MAR20_514,val,1,9,"{""5"": 9}"
MAR20_515,train,1,8,"{""5"": 8}"
MAR20_516,train,1,9,"{""5"": 9}"
MAR20_517,train,1,4,"{""5"": 4}"
MAR20_518,train,1,5,"{""5"": 5}"
MAR20_519,val,1,6,"{""16"": 6}"
MAR20_52,train,1,13,"{""5"": 13}"
MAR20_520,train,1,7,"{""6"": 1, ""17"": 6}"
MAR20_523,val,1,5,"{""5"": 2, ""6"": 1, ""17"": 2}"
MAR20_524,val,1,7,"{""5"": 2, ""6"": 3, ""7"": 1, ""17"": 1}"
MAR20_525,train,1,8,"{""6"": 1, ""17"": 7}"
MAR20_527,train,1,4,"{""6"": 1, ""7"": 1, ""17"": 2}"
MAR20_528,train,1,5,"{""6"": 1, ""17"": 4}"
MAR20_529,val,1,5,"{""5"": 3, ""17"": 2}"
MAR20_530,val,1,10,"{""5"": 1, ""17"": 9}"
MAR20_532,train,1,12,"{""17"": 12}"
MAR20_533,train,1,8,"{""17"": 8}"
MAR20_534,train,1,4,"{""5"": 4}"
MAR20_535,train,1,6,"{""17"": 6}"
MAR20_536,val,1,10,"{""17"": 10}"
MAR20_537,train,1,8,"{""17"": 8}"
MAR20_539,train,1,21,"{""8"": 21}"
MAR20_540,train,1,10,"{""16"": 10}"
MAR20_541,val,1,11,"{""16"": 11}"
MAR20_542,train,1,9,"{""16"": 9}"
MAR20_543,train,1,6,"{""16"": 6}"
MAR20_547,train,1,6,"{""12"": 6}"
MAR20_548,train,1,7,"{""19"": 7}"
MAR20_549,val,1,10,"{""19"": 10}"
MAR20_55,train,1,3,"{""5"": 3}"
MAR20_552,train,1,9,"{""6"": 3, ""7"": 1, ""17"": 1, ""21"": 4}"
MAR20_553,train,1,1,"{""12"": 1}"
MAR20_554,train,1,1,"{""12"": 1}"
MAR20_555,train,1,10,"{""12"": 10}"
MAR20_556,train,1,3,"{""12"": 3}"
MAR20_557,train,1,1,"{""12"": 1}"
MAR20_559,train,1,6,"{""6"": 3, ""7"": 3}"
MAR20_560,train,1,8,"{""6"": 5, ""7"": 3}"
MAR20_561,train,1,6,"{""21"": 6}"
MAR20_562,val,1,7,"{""21"": 7}"
MAR20_563,train,1,7,"{""6"": 1, ""7"": 6}"
MAR20_564,train,1,3,"{""6"": 2, ""7"": 1}"
MAR20_565,train,1,9,"{""5"": 2, ""6"": 3, ""7"": 4}"
MAR20_566,train,1,4,"{""5"": 1, ""21"": 3}"
MAR20_567,train,1,2,"{""7"": 2}"
MAR20_568,train,1,8,"{""6"": 5, ""7"": 3}"
MAR20_569,train,1,3,"{""6"": 2, ""7"": 1}"
MAR20_57,train,1,2,"{""13"": 2}"
MAR20_570,train,1,2,"{""7"": 2}"
MAR20_573,val,1,7,"{""7"": 7}"
MAR20_574,train,1,3,"{""7"": 3}"
MAR20_575,train,1,7,"{""6"": 4, ""7"": 3}"
MAR20_577,train,1,11,"{""6"": 4, ""7"": 6, ""21"": 1}"
MAR20_578,val,1,11,"{""7"": 9, ""21"": 2}"
MAR20_579,val,1,1,"{""21"": 1}"
MAR20_580,train,1,3,"{""21"": 3}"
MAR20_581,val,1,9,"{""6"": 5, ""7"": 4}"
MAR20_582,train,1,3,"{""21"": 3}"
MAR20_583,train,1,5,"{""6"": 1, ""7"": 1, ""21"": 3}"
MAR20_585,train,1,6,"{""6"": 6}"
MAR20_586,train,1,3,"{""6"": 2, ""7"": 1}"
MAR20_587,train,1,2,"{""5"": 2}"
MAR20_588,train,1,7,"{""21"": 7}"
MAR20_589,train,1,10,"{""6"": 4, ""7"": 6}"
MAR20_59,val,1,5,"{""13"": 5}"
MAR20_590,train,1,5,"{""21"": 5}"
MAR20_591,train,1,5,"{""6"": 5}"
MAR20_592,train,1,5,"{""21"": 5}"
MAR20_593,train,1,6,"{""21"": 6}"
MAR20_594,train,1,5,"{""7"": 5}"
MAR20_595,train,1,6,"{""6"": 4, ""7"": 2}"
MAR20_596,train,1,2,"{""6"": 2}"
MAR20_598,val,1,5,"{""21"": 5}"
MAR20_599,train,1,4,"{""21"": 4}"
MAR20_60,val,1,2,"{""13"": 2}"
MAR20_600,train,1,7,"{""6"": 4, ""7"": 3}"
MAR20_602,train,1,9,"{""21"": 9}"
MAR20_607,train,1,6,"{""5"": 1, ""6"": 2, ""7"": 3}"
MAR20_608,val,1,6,"{""21"": 6}"
MAR20_609,train,1,3,"{""21"": 3}"
MAR20_61,train,1,3,"{""13"": 3}"
MAR20_610,train,1,9,"{""7"": 1, ""21"": 8}"
MAR20_611,train,1,12,"{""6"": 5, ""7"": 6, ""17"": 1}"
MAR20_612,train,1,6,"{""7"": 6}"
MAR20_613,train,1,7,"{""6"": 2, ""7"": 5}"
MAR20_614,val,1,5,"{""21"": 5}"
MAR20_615,train,1,6,"{""6"": 2, ""7"": 4}"
MAR20_616,train,1,4,"{""6"": 2, ""7"": 2}"
MAR20_617,val,1,3,"{""7"": 3}"
MAR20_618,train,1,8,"{""6"": 3, ""7"": 5}"
MAR20_62,val,1,6,"{""13"": 6}"
MAR20_620,train,1,6,"{""6"": 1, ""7"": 5}"
MAR20_621,train,1,2,"{""6"": 2}"
MAR20_622,val,1,7,"{""7"": 7}"
MAR20_623,val,1,6,"{""6"": 1, ""7"": 5}"
MAR20_624,train,1,7,"{""14"": 7}"
MAR20_628,train,1,13,"{""16"": 13}"
MAR20_629,train,1,3,"{""14"": 3}"
MAR20_63,train,1,2,"{""13"": 2}"
MAR20_630,train,1,9,"{""6"": 9}"
MAR20_631,train,1,7,"{""6"": 7}"
MAR20_632,val,1,6,"{""6"": 6}"
MAR20_633,train,1,4,"{""6"": 4}"
MAR20_635,train,1,3,"{""6"": 3}"
MAR20_636,train,1,10,"{""6"": 10}"
MAR20_637,train,1,7,"{""6"": 7}"
MAR20_638,val,1,5,"{""6"": 5}"
MAR20_639,train,1,3,"{""5"": 1, ""6"": 2}"
MAR20_64,train,1,2,"{""5"": 2}"
MAR20_640,train,1,5,"{""6"": 5}"
MAR20_641,train,1,16,"{""6"": 16}"
MAR20_642,train,1,5,"{""6"": 5}"
